block_id,n_events,n_distinct_events,warn_err_ratio,evt_0,evt_1,evt_2,evt_3,evt_4,evt_5,evt_6,evt_7,evt_8,evt_9,evt_10,label
blk_5122326000,4,4,0.0,0,1,1,0,0,0,1,1,0,0,0,0
blk_5123011703,4,4,0.0,0,1,1,1,0,0,1,0,0,0,0,0
blk_5132941398,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_5142256924,4,4,0.0,0,1,1,1,0,0,1,0,0,0,0,0
blk_5145687854,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5152204355,4,4,0.5,0,1,1,0,1,0,0,1,0,0,0,0
blk_5154916620,6,6,0.8333333333333334,0,1,1,0,1,0,1,1,0,1,0,1
blk_5160553692,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5160910209,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_5170244777,4,4,0.25,0,1,1,0,1,0,0,1,0,0,0,0
blk_5180072419,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_5180168596,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_5187665315,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_5191223327,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_5205525922,5,5,0.8,0,1,1,1,0,0,1,1,0,0,0,0
blk_5208120402,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5213654251,4,4,0.5,0,1,1,1,0,0,1,0,0,0,0,0
blk_5214541612,4,4,0.5,0,0,1,1,1,0,0,1,0,0,0,0
blk_5226800797,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_5229442328,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_5249256988,4,4,0.5,0,0,1,1,1,0,1,0,0,0,0,0
blk_5255693143,4,4,0.25,0,1,1,0,1,0,0,1,0,0,0,0
blk_5258999814,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5260705125,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_5264236219,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_5266992450,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5268577294,4,4,0.5,0,1,0,0,1,0,1,1,0,0,0,0
blk_5275729146,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_5297197963,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5298567461,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_5302922638,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_5306507679,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5312558192,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_5312764644,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_5315717058,4,4,0.5,0,1,1,1,0,0,0,1,0,0,0,0
blk_5317113223,5,5,0.0,0,1,0,1,1,0,1,1,0,0,0,0
blk_5325478204,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5326830997,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_5328198627,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_5334740367,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_5342364660,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_5350330159,4,4,0.5,0,1,0,0,1,0,1,1,0,0,0,0
blk_5363199456,5,5,0.8,0,1,1,0,1,0,1,1,0,0,0,0
blk_5363851155,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_5365577910,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_5367970020,4,4,0.5,0,1,0,1,0,0,1,1,0,0,0,0
blk_5383003765,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5386204749,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_5400944183,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5401969689,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_5402285468,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5407805337,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5431840526,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5437474426,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5437609475,4,4,1.0,0,1,1,1,0,0,0,1,0,0,0,0
blk_5450907620,4,4,0.5,0,1,1,1,1,0,0,0,0,0,0,0
blk_5454031438,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_5459056081,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5461435356,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_5462464320,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_5471324021,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_5474379026,4,4,0.0,0,1,0,1,1,0,0,1,0,0,0,0
blk_5483862008,4,4,0.5,0,0,1,0,1,0,1,1,0,0,0,0
blk_5490005678,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_5492306353,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_5501319238,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_5504675961,8,7,0.875,0,1,1,1,1,0,1,1,0,2,0,1
blk_5506942653,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5511157923,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_5513164739,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5525397860,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_5535816292,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_5538981837,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5555735359,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5557095579,4,4,0.0,0,1,0,1,1,0,1,0,0,0,0,0
blk_5559603892,4,4,0.5,0,1,1,0,1,0,1,0,0,0,0,0
blk_5565989173,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_5568317919,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_5574728357,4,4,0.5,0,1,0,1,0,0,1,1,0,0,0,0
blk_5583285326,4,4,1.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_5586409443,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,1
blk_5588813706,4,4,0.5,0,1,1,0,1,0,1,0,0,0,0,0
blk_5597049020,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_5599742145,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_5600929718,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5606467976,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5611089936,4,4,0.0,0,1,0,1,0,0,1,1,0,0,0,0
blk_5611763904,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_5611802372,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5619759923,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_5621874965,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_5625901106,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_5630982530,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_5633123509,5,5,0.6,0,0,1,1,1,0,1,1,0,0,0,0
blk_5645552816,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_5645716635,4,4,0.0,0,0,1,1,0,0,1,1,0,0,0,0
blk_5656315358,5,5,0.0,0,1,0,1,1,0,1,1,0,0,0,0
blk_5658318160,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_5661425402,6,6,0.6666666666666666,1,1,1,1,1,0,1,0,0,0,0,1
blk_5662821990,4,4,0.0,0,1,1,1,0,0,1,0,0,0,0,0
blk_5665103464,4,4,0.25,0,1,0,0,1,0,1,1,0,0,0,0
blk_5670142901,5,5,0.8,0,0,0,1,1,0,1,1,0,1,0,1
blk_5696794677,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_5701176775,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5707736719,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5707754694,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_5709377844,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_5714087680,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5716943205,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5727254448,4,4,0.25,0,0,1,1,0,0,1,1,0,0,0,0
blk_5727635185,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_5734060367,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5740671294,4,4,0.0,0,1,1,0,1,0,0,1,0,0,0,0
blk_5745237786,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_5748190821,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_5760718495,4,4,0.5,0,0,1,1,0,0,1,1,0,0,0,0
blk_5760884536,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_5763135047,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_5764922739,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_5771172870,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_5781770842,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_5792583713,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_5794286025,4,4,0.5,0,0,1,0,1,0,1,1,0,0,0,0
blk_5794374689,4,4,0.0,0,1,1,0,1,0,0,1,0,0,0,0
blk_5812121256,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5813747039,4,4,0.0,0,1,0,1,0,0,1,1,0,0,0,0
blk_5815467930,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_5825963921,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_5830271835,4,4,0.5,0,1,1,1,1,0,0,0,0,0,0,0
blk_5866162130,5,5,0.0,0,1,1,1,1,0,1,0,0,0,0,0
blk_5866953547,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_5869113206,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_5881601473,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_5888685598,4,4,0.5,0,0,0,1,1,0,1,1,0,0,0,0
blk_5898688642,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_5902068105,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_5906396379,5,5,0.6,1,1,1,0,1,0,0,0,1,0,0,1
blk_5906734456,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_5909708069,4,4,0.0,0,1,1,0,1,0,0,1,0,0,0,0
blk_5914817948,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_5916874271,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_5923195706,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_5929054235,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_5940834677,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5953641323,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_5958063367,4,4,0.0,0,0,1,1,1,0,0,1,0,0,0,0
blk_5967170326,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_5970951659,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_5971008299,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5972551263,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_5979246332,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_5979780092,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_5981827389,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_5994644915,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_6001821552,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6005351697,4,4,0.25,0,1,1,0,1,0,1,0,0,0,0,0
blk_6010661134,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_6023246118,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_6028855284,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_6032036627,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_6034103731,4,4,0.25,0,1,0,0,1,0,1,1,0,0,0,0
blk_6035587512,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_6037151389,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_6048969084,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_6060449715,5,5,0.0,0,1,1,1,1,0,1,0,0,0,0,0
blk_6064986540,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_6070317841,4,4,0.0,0,0,1,1,0,0,1,1,0,0,0,0
blk_6071552860,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_6089116301,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6092800462,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_6095810236,6,6,0.6666666666666666,0,1,1,0,0,0,1,1,0,1,1,1
blk_6099173724,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6109776129,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6111720562,7,7,0.7142857142857143,0,1,1,1,1,1,1,1,0,0,0,1
blk_6125005678,4,4,0.5,0,1,1,0,1,0,1,0,0,0,0,0
blk_6125427097,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_6146318802,4,4,0.25,0,1,1,1,0,0,0,1,0,0,0,0
blk_6147504787,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6147843585,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6153464997,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_6154857151,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_6173851943,4,4,0.0,0,0,1,1,1,0,0,1,0,0,0,0
blk_6177306428,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_6179792845,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_6184825929,4,4,0.0,0,1,1,1,1,0,0,0,0,0,0,0
blk_6185755968,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_6194719802,4,4,0.5,0,1,1,0,1,0,1,0,0,0,0,0
blk_6197347851,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_6203413933,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_6209975242,4,4,0.5,0,0,1,1,1,0,0,1,0,0,0,0
blk_6212549619,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6216507956,4,4,0.25,0,1,0,0,1,0,1,1,0,0,0,0
blk_6221881643,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_6239992989,5,5,0.0,0,1,1,1,1,0,1,0,0,0,0,0
blk_6248717494,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_6252464505,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_6263709802,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_6264150926,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_6270501634,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_6280568436,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_6284134549,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_6285127881,4,4,0.25,0,1,0,0,1,0,1,1,0,0,0,0
blk_6287106194,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_6289546453,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_6293109940,5,5,0.8,0,1,1,0,1,0,0,1,0,1,0,1
blk_6294253113,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_6295565249,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_6305464043,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_6306445765,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_6306940731,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_6308220892,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6316995329,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_6325155273,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_6332544187,5,5,0.2,1,0,1,1,0,0,1,1,0,0,0,1
blk_6335438599,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_6339033447,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_6347786484,4,4,0.5,0,1,0,1,0,0,1,1,0,0,0,0
blk_6350150085,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6363005362,4,4,0.0,0,1,1,1,0,0,0,1,0,0,0,0
blk_6369277974,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6371588138,5,5,0.6,0,1,1,1,1,0,1,0,0,0,0,0
blk_6372983212,4,4,0.25,0,0,1,1,0,0,1,1,0,0,0,0
blk_6376448206,4,4,0.25,0,1,1,0,1,0,0,1,0,0,0,0
blk_6377557316,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_6382582542,4,4,0.0,0,1,0,1,0,0,1,1,0,0,0,0
blk_6384253178,5,5,0.6,0,1,1,0,1,0,1,1,0,0,0,0
blk_6391426071,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6394776409,5,5,0.2,1,1,1,0,1,0,1,0,0,0,0,1
blk_6406058598,4,4,0.0,0,1,1,0,1,0,0,1,0,0,0,0
blk_6408312482,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_6417238833,4,4,0.25,0,1,0,1,0,0,1,1,0,0,0,0
blk_6425211037,6,6,0.3333333333333333,0,1,1,1,1,0,0,1,0,0,1,1
blk_6433712165,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_6440150145,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_6442461754,4,4,0.75,0,1,1,1,0,0,0,1,0,0,0,0
blk_6447504899,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_6448671846,4,4,0.0,0,1,1,1,0,0,1,0,0,0,0,0
blk_6449797921,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_6453601055,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_6454319639,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_6465230025,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_6466881266,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_6477787507,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_6483959676,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6484113280,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_6487644461,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6491952623,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_6494815789,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6499721465,4,4,0.5,0,1,0,0,1,0,1,1,0,0,0,0
blk_6501263144,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6503031454,4,4,0.0,0,1,0,1,0,0,1,1,0,0,0,0
blk_6504779636,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6505691018,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_6509704818,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_6517294200,5,5,0.6,0,1,1,1,1,0,1,0,0,0,0,0
blk_6517440489,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_6522768679,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_6524890585,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_6532139238,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6533974643,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6534633813,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_6542020398,4,4,0.0,0,1,1,0,1,0,0,1,0,0,0,0
blk_6548550924,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_6557765279,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6571369067,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_6572739272,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6575842918,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_6576485735,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_6579762660,4,4,0.75,0,0,1,0,1,0,1,1,0,0,0,0
blk_6594119354,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6595973591,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_6609896218,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_6614588537,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_6616076933,4,4,0.0,0,1,1,0,1,0,0,1,0,0,0,0
blk_6627013336,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_6633057532,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_6634070299,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6635613697,4,4,0.75,0,0,1,0,1,0,0,1,0,1,0,1
blk_6640394595,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6640750871,5,5,0.6,0,0,1,1,1,0,1,1,0,0,0,0
blk_6643006039,6,6,0.5,0,1,1,0,1,0,1,1,0,0,1,1
blk_6649345136,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6655074676,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_6655637057,4,4,0.0,0,1,0,0,1,0,1,1,0,0,0,0
blk_6679175412,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_6687921560,4,4,0.25,0,1,1,1,0,0,0,1,0,0,0,0
blk_6689469301,5,5,0.8,0,1,1,1,1,0,0,0,1,0,0,1
blk_6690559890,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_6696877017,4,4,0.75,0,1,0,1,0,0,1,1,0,0,0,0
blk_6701400697,4,4,0.75,0,0,0,1,1,0,1,1,0,0,0,0
blk_6709498653,4,4,0.5,0,0,0,1,1,0,1,1,0,0,0,0
blk_6710995888,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6716394632,6,6,0.3333333333333333,0,0,1,1,1,0,1,0,1,0,1,1
blk_6736410399,4,4,0.25,0,1,0,0,1,0,1,1,0,0,0,0
blk_6743729706,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_6743971330,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_6746498983,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_6757048417,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_6757087355,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_6758452676,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_6760937416,4,4,0.75,0,1,1,1,0,0,0,1,0,0,0,0
blk_6766053852,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6766353281,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_6766943264,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6773122508,4,4,0.5,0,0,1,1,1,0,1,0,0,0,0,0
blk_6776412473,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_6777357218,5,5,0.6,0,1,1,0,1,0,1,1,0,0,0,0
blk_6779869670,5,5,0.0,0,1,1,1,1,0,1,0,0,0,0,0
blk_6782214669,5,5,0.0,0,1,0,1,1,0,1,1,0,0,0,0
blk_6786300567,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6792584304,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_6811628094,4,4,0.5,0,1,1,0,0,0,1,1,0,0,0,0
blk_6815596249,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_6816346072,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_6820016767,4,4,0.0,0,0,0,1,1,0,1,1,0,0,0,0
blk_6824774287,4,4,0.5,0,0,1,1,1,0,1,0,0,0,0,0
blk_6827225489,4,4,0.5,0,1,0,1,1,0,1,0,0,0,0,0
blk_6845098254,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6854332634,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6860448562,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6860757385,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_6862547316,4,4,0.5,0,1,0,1,0,0,1,1,0,0,0,0
blk_6864618617,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_6867233145,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_6869392604,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6872929946,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6878268572,4,4,0.25,0,1,1,0,0,0,1,1,0,0,0,0
blk_6881957817,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6888052186,4,4,0.5,0,1,1,1,0,0,1,0,0,0,0,0
blk_6888075515,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_6888337780,4,4,0.5,0,1,1,0,0,0,1,1,0,0,0,0
blk_6888825694,4,4,0.0,0,0,0,1,1,0,1,1,0,0,0,0
blk_6890691532,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_6895261461,5,5,0.8,0,0,1,1,1,0,1,1,0,0,0,0
blk_6896718168,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6898037146,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_6908017420,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6918066988,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
